t,u,v,r,num_contours,threshold
23124.511003494263,319,239,312.14,53,252
23157.11808204651,319,239,312.14,51,252
23189.799308776855,319,239,312.14,57,253
23223.64640235901,319,239,312.14,42,253
23255.90419769287,319,239,312.14,40,253
23288.953065872192,319,239,312.14,12,254
23321.720123291016,319,239,312.14,4,254
23354.91919517517,319,239,312.14,3,254
23388.074159622192,319,239,312.14,1,255
23422.65009880066,319,239,312.14,1,255
23453.376054763794,319,239,312.14,1,256
23485.289096832275,319,239,312.14,1,256
23518.829107284546,319,239,312.14,1,256
23550.46820640564,319,239,312.14,1,257
23583.430290222168,319,239,312.14,1,257
23618.054151535034,319,239,312.14,1,257
23650.624990463257,319,239,312.14,1,257
23684.31305885315,319,239,312.14,1,257
23716.410160064697,319,239,312.14,1,257
23749.893188476562,319,239,312.14,1,257
23782.411098480225,319,239,312.14,1,257
23817.275285720825,319,239,312.14,1,257
23850.771188735962,319,239,312.14,1,257
23884.023189544678,319,239,312.14,1,257
23917.27328300476,319,239,312.14,1,257
23982.386350631714,319,239,312.14,1,257
24014.596223831177,319,239,312.14,1,257
24048.951148986816,319,239,312.14,1,257
24080.11817932129,319,239,312.14,1,257
24112.884998321533,319,239,312.14,1,257
24146.671295166016,319,239,312.14,1,257
24179.924964904785,319,239,312.14,1,257
24213.349103927612,319,239,312.14,1,257
24247.278213500977,319,239,312.14,1,257
24278.361082077026,319,239,312.14,1,257
24311.816930770874,319,239,312.14,1,257
24344.778060913086,319,239,312.14,1,257
24378.311157226562,319,239,312.14,1,257
24411.19408607483,319,239,312.14,1,257
24444.496154785156,319,239,312.14,1,257
24476.744174957275,319,239,312.14,1,257
